code,lat,lon
HRGYURV,51.575438110981274,-0.1049561444992617
GTCOATS,53.57571133559108,-0.12991507111542983
WITLEY,51.13303796377079,-0.6461010316007931
CORBSV,52.584311128982215,-0.6586833737590526
HAYDKBJ,53.489208485708374,-2.5963505793817663
BURSLDN,50.883399892341544,-1.3052355337325923
HITC234,51.96099577063833,-0.2640996713011444
HITC232,51.9594317274399,-0.26963259726660005
NLRTREV,54.344121881962714,-1.4484606937077542
BESTFHH,52.93436128107045,-1.1847648180184682
WIDNTMC,53.36395023614451,-2.7129095647365316
ELSMPOC,53.283110664797725,-2.8801377098646452
CARLBJN,54.88636279477023,-2.9297876306873607
PEAKUSG,53.29251625956571,-1.867642912545661
DONC191,53.48293659599324,-1.0721922758625324
STSNJN,52.86533577169616,-1.534247572626295
RAMSGTE,51.34115494712386,1.4054734988014859
HINDLEY,53.54242770110589,-2.574704453339837
NEEDHAM,52.15248631605806,1.0556914827017867
LANGREC,51.507811106086464,-0.5376141246405787
BRGEFRS,51.50679503134882,-3.5750389827223374
PADGATE,53.40559804006871,-2.556913457014837
SCNTAPP,53.60365829281605,-0.5622824636291971
BLFDUS,56.26313408413728,-3.780352865974995
GLNGBTH,55.75647345074033,-4.654362651883691
CMER,52.930040749573,1.2910799344693078
ALNESS,57.69438399998758,-4.249749234212817
WELTNBP,53.259971505363104,-0.432624261610288
KSNY,51.149155939790965,1.2721174334312617
GRVPKDS,51.43885014059001,0.01735869920991
RATCKEG,52.8359195524669,-1.2579219260323233
REST403,55.8136479820121,-2.04131841658186
REST402,55.8136479820121,-2.04131841658186
MRKSTGB,51.88233357604358,0.7889068522323249
DIRFEP2,52.34388033270956,-1.1587036200012055
STHBCLP,54.59950647675867,-1.1411361057434415
CARD305,51.477335697949876,-3.142141191383939
STBLHOS,50.35393318232528,-4.710726027156676
HADMATP,51.77118779332912,-0.9423177009405662
CHORLEY,53.65294748492512,-2.6269224077229087
BERRYB,53.621102506103405,-1.7937190289979101
TEESCW,54.56214497178254,-1.2799906534820134
HLYMBJN,53.66164426392099,-1.5791651701414602
ROYSSHR,52.0514129557468,-0.036504198207404415
WDGRNPK,51.54907856521159,0.04513619926478914
LTTLMLJ,51.71544257175148,-2.9930740785599204
HULLSBP,53.73734281801744,-0.2420577825203898
HULLSBS,53.74570023582121,-0.3909768841814375
HULLSBN,53.750778000291554,-0.383548399198623
HAMTSQ,53.394485264532356,-3.013659682020079
LNGEATN,52.88495900756328,-1.2875061157358547
LCHALRT,56.881347729515475,-5.663432631128965
ATLB431,52.50831773906005,-1.4464584919443715
DONCWCS,53.519515528513786,-1.14128614390201
GARSDLE,54.321283628246,-2.3267367166232233
BLLINUG,56.65192480057666,-3.669677841461764
LESTBRG,52.62542782892668,-1.146328760545265
KEYNSHM,51.41814400591806,-2.4961196612030556
DRAXEWS,53.730131801564205,-0.9995492126228861
TTNH305,51.588881418223416,-0.05980369746382312
WALSPDC,52.57963264831134,-1.9898626085801412
SALFDS,51.201381469103964,-0.16217445351788812
LEABDGE,51.56586653155471,-0.035302271551890724
WKFLDCC,53.67857428622966,-1.4839239023699586
BRADFS,53.797723826919835,-1.7534882124457154
HRNS448,51.59295858455632,-0.11632550525923575
PNMNFHH,53.27033672957542,-3.9246898029785693
LISK9,58.25884443626708,-3.941066575820828
EXETERC,50.72712363897692,-3.531696218589208
EBOLDON,54.94650456003738,-1.4205467869156507
AMNGTNJ,52.63828140754604,-1.669804657581013
DARWEN,53.69781254146908,-2.4641799201462415
NRCHGBF,52.62507680770208,1.3086439631974804
FAVRSHM,51.31150543351202,0.8910175844291287
CLNYBDJ,56.15532817627765,-3.2101662391118966
PTCK,55.86982363757673,-4.309298021619246
HTFDSD,51.1823037737586,0.830659656740687
BELFTS,55.59788352943646,-1.804307553866804
EXETE35,50.724242706506715,-3.544197579678194
STKYJN,51.50588214221219,-0.44361307221031787
WODENDJ,53.3167576259134,-1.155552616175194
KLDL,54.47772998187041,-1.0682675198943845
CRHL,51.68489510000989,-0.10728947004774068
DRBYSNJ,52.91898280012254,-1.4634583976156177
LTLHOSH,50.81041415903189,-0.5468227115079095
HENSALL,53.698489702950354,-1.1145803803162881
NEWXGTE,51.47584396648513,-0.04082904766424421
DWLEYLP,51.503931715742816,-0.43085587078518545
CHNLY,53.34019855924742,-1.944271255374246
UTOXENG,52.89583352333511,-1.8624158034708604
HORBRYJ,53.65918303010795,-1.5311607321826692
TREFRST,51.59184023073384,-3.3249266993624884
STNPK,52.5684681589564,-1.82739720441844
WNDSWRD,51.47003577407866,-0.1385845312910247
TINSSMC,53.40009223153,-1.3883196506000053
GWSYBKR,53.77860395766926,-1.2099411924961516
SNDW363,52.50802836624822,-2.0101371731390993
WRUIGBR,51.56489676925528,-0.4260168747579935
WDRYARC,51.506995010779356,-0.44820062010489325
HOPSPPS,53.480789923947796,-2.2629939873331777
CHSTRNJ,53.20465798884375,-2.8892637163914947
NMPTCMD,52.22807523599864,-0.8863281550633001
SLADGD,51.466285961614496,0.1917441877403079
LLWRTYW,52.10462922630931,-3.6320873691883833
RDNGSLJ,51.464508546812226,-1.0122434790079697
SDCF,53.19772439279987,-2.9963911060412483
ARPLEYS,53.38541127280675,-2.597424316044662
ABRCYNS,51.643313785405255,-3.329317414916476
PBRO544,52.569147368058665,-0.24618818890494873
ARPLEYJ,53.38547749910717,-2.596763709389119
WDHOEWS,53.36045670133736,-1.3500897989562157
LEALHLM,54.460472074079256,-0.8255798407371439
WOKING,51.323095026390824,-0.5457636870362905
CHITSHL,51.89482364356334,0.8378536412887325
UPTON,53.38604722180965,-3.083945872690632
CHLMDGL,51.73889521444058,0.4776615408256365
THRIGBR,54.67798387637439,-1.5303137502513249
BONSS,56.018090960160585,-3.5994304172344815
LSTWDGL,50.410104119508716,-4.664961821815123
MDNHDE,51.519689472783874,-0.714992919672974
GIDBGNJ,53.47454529224845,-2.1132433047334045
TOTOWRD,52.91140637357027,-1.2771241363661348
GOOLUSS,53.70538612851465,-0.8729434309951981
DIRFTRR,52.34408979990583,-1.15908130719109
FOXTON,52.119293430625866,0.05677929052336764
WACRTS,52.520162665611984,-1.679193813102953
THBD206,51.114290588952024,-0.16084561957556498
WHOLMSJ,53.230532850652764,-0.5581830807669722
THBD200,51.114290588952024,-0.16084561957556498
APLYBGW,53.5801850986091,-2.725712117328173
BUXTON,53.26090834566273,-1.9128030261799431
DIRFTRE,52.34402614450415,-1.158979759555944
ECLRDJS,52.46818000294911,0.966495662965456
DLMALLY,56.40100199267313,-4.983067347298064
SHRWBNY,52.71701912457216,-2.749108283780246
NRWDJN,54.948608772303274,-1.6335797352988317
OULTNBS,52.46951818020836,1.707430617039518
WLSDBFL,51.54090436437013,-0.27253187702982434
MCHYYNY,52.51353415057689,-4.045299512257467
CHDNGTN,51.85833777880706,-0.6620376983780015
IPSWCHS,52.05080303808636,1.1421794060011348
DEPDENE,51.23881885675879,-0.3239119616245041
MTFL,55.82657148364676,-4.2611484710411744
OULTNBN,52.4777271199784,1.7158406634716175
BNBR12,52.05901775336458,-1.3260226282077965
CMDN052,51.5421625365033,-0.14298316062763428
IPSW352,52.052029872581144,1.137320094100595
CREWGUL,53.07475149633073,-2.45091021452377
HERN595,51.453884131639214,-0.10262490892273096
ASHONUL,53.491172982976494,-2.0935735272621465
STFD701,51.546369249096536,-0.003792115562716773
RICCRTN,55.597035993309305,-4.493280818020065
STFD259,51.546369249096536,-0.003792115562716773
TOTTDCR,50.917198566604284,-1.491187838372347
LOVR246,50.8370674344326,-0.14790503632259422
LOVR243,50.83739146865649,-0.14848872090449933
STLNWMD,50.8486512736292,0.521846197442947
SETNCRW,54.658229318622986,-1.200461835549862
MOSESTR,55.83230656757899,-4.001850219100977
RUSWARP,54.47014948179552,-0.6274489834140001
DNSDCPA,55.86699644951271,-4.368652843704354
STFDCEJ,51.54229632532195,-0.0033069815273034037
SEMLEY,51.03990997697561,-2.1821450207307067
SOTONB,50.9075393205946,-1.4159272540866195
NNTNMYJ,52.52231983826682,-1.4455309303704456
BSHPSFD,51.866497502302416,0.1655530591608336
WEALING,51.5134686423316,-0.32082632933761995
SHPYESJ,53.866055490601674,-1.7078022510632447
WEALINL,51.512827689044,-0.32946802306400397
COTONDB,52.71867367362596,-2.7532967545409512
RUGLYGF,52.77101227115972,-1.9314944538520589
NTHNDBC,53.39837587429961,-2.253897686532817
BSHPSFY,51.86579511019888,0.16560646905645768
LEGR,53.42658010752592,-2.7254852794107403
DRTW68,52.26834512667499,-2.1583783071456786
STPHDMU,51.446827389837075,-2.5637161544651508
ECLREXC,52.46803069849755,0.9663530907165957
MOSTSB,53.31964963942569,-3.2718686859554476
CRNFVQ,54.13675403299251,-2.7803178214303244
AMLWCH,53.416399133185784,-4.341249896354279
COMONDL,54.48121884438341,-0.9751801703186868
GALTINT,52.50221971578879,-1.9801571566900917
WDULWCH,51.44056969790153,-0.09121932718065288
TOWNGRN,53.54273257357882,-2.904605727557846
POLMUPS,55.98570201982845,-3.726878033018225
HWYC152,51.63191703613764,-0.7516884884753127
DARTWJN,51.44834779335252,0.21693494685276588
NUNHEAD,51.466929862007895,-0.05310333130294998
MDLSMAR,54.580537157651136,-1.2453503905790415
CHSTST,53.20363997268878,-2.8883593217365684
CRMBRND,56.04158587850256,-3.5171842738353694
KEARSLY,53.54441567247515,-2.375273006472202
GRMSBPR,53.58028301439916,-0.10055855124667207
NEWHVNM,50.787567015933504,0.05659804954955929
KDRMNST,52.38450790051632,-2.238397408408639
STFD703,51.54975752567501,-0.005792945519005455
LANFRFC,53.256823638807205,-3.9834060329566627
HNTNDSD,52.331584570186415,-0.19188956551465217
THRHRSH,52.55320421724356,-0.03322039756197198
ASHH,51.249685740279844,-0.7128315790453443
LAWRNCH,51.45877552354847,-2.5640792975394215
ASHD,51.317776197281354,-0.30779053266912004
MRTO,53.14138267700208,-1.3830748095703953
LCHCHAM,52.665123834375166,-1.9053104244247399
RGHTNRD,52.917852715845335,1.2999005767259433
DARTFUS,51.44707295320732,0.2244145439121738
THOK,50.900976728163435,0.6131286597464417
CRFTDEP,53.666647007555504,-1.4437809302187372
BEDWRTH,52.47938558558728,-1.467538250887842
HRLWFHH,51.78929141663527,0.12944389243628623
STNHSE,51.74599371257811,-2.279557108150786
KGMRVQ,54.93087471494161,-2.980004950630419
HTRWTJN,51.502895765146306,-0.4496510113794818
BONSSJ,55.97637432155268,-3.649472122554831
CIVI,54.902790729557026,-1.3921524281504905
MOSE311,55.82116160218316,-3.99639286247539
HYDB,54.97527375653939,-2.2472758483129756
GATLEY,53.39297569487,-2.230813313105458
STAVELY,54.37557520738043,-2.8189711456978337
GLOS446,51.862819949294774,-2.2313284031551377
GLOS444,51.86192837772144,-2.2274756295561784
YATE,51.541519114693074,-2.432054523125979
CREWMDE,53.09395663156758,-2.4377012918780108
HERRNGE,51.10336349879003,0.9823970693084321
GIDECES,51.58726753917476,0.2190146929730512
WKIR592,53.37852707996626,-3.183844765688889
WKIR597,53.37852707996626,-3.183844765688889
CHVNGTN,55.275517727052744,-1.6538736761636217
DLNCRDH,56.80219783299128,-4.0832431347688205
CHATDGB,51.39758954757643,0.5490256046827121
EXETDPT,50.730423277012186,-3.5447125760821843
CHATMDY,51.39766422160994,0.5489003631770987
IRLAM,53.43420181293913,-2.4328527350915707
AYLS302,51.820412750326184,-0.8363253674442016
WRGTWON,53.37084231390363,-2.609514668516803
WRGTWOM,53.37047832817673,-2.60862272425635
SLADGUS,51.46499530637256,0.19247419710515845
PADTLNK,51.51542503892719,-0.17546163840587636
WRGTWOY,53.37084231390363,-2.609514668516803
WLMSL,53.32638796167927,-2.226069329231604
RDNGNJN,51.458487474250234,-0.9616360440906904
YOVIJMS,50.92491153758587,-2.6118753073420558
LCHC,52.680332771926246,-1.8247977126203008
MISKIN,51.50354715684534,-3.3541625261659336
TONBULP,51.19170261612777,0.2669800527398383
FLXSSTO,51.95131840815921,1.3321562444323312
MNRD,53.394786164785266,-3.1704001859744317
AVONMTH,51.49989548746898,-2.699026776917044
CBGH,51.046169572829264,0.18770291081405638
MENHENT,50.42649331243267,-4.409377283377498
WATRINT,51.5020622887663,-0.11519153907369899
GLNR558,56.16224348085585,-3.1435272222126467
GLNR556,56.16224348085585,-3.1435272222126467
ATLBRJN,52.50831773906005,-1.4464584919443715
HORSHAM,51.06590622115209,-0.31898972431313877
ALEXPSS,51.59800625070196,-0.1204338855356285
HAMBLEJ,53.77646251929839,-1.1466431327255509
WDWTOWN,51.460531600089496,-0.197344454082185
WHMPDCL,51.549046227923036,-0.19746813960063944
TMPLORR,51.558287988530324,-0.020986015857493233
GLNCNWY,53.2684731386305,-3.7976215862070397
STKGWMD,51.51537243404298,-2.5519236699858654
BRKWDLE,51.30373021899446,-0.6335250860440647
PARRDGL,50.35568806720962,-4.70451314566338
GRATELY,51.170315070548924,-1.6198132406735877
ORPNPL1,51.37822666066854,0.08480287683920308
WLVRTCS,52.05917287560568,-0.8020246537031366
ORPNPL6,51.37822666066854,0.08480287683920308
OTFORDJ,51.304035612895106,0.1978208705272597
MBRK850,50.91138514371085,-1.433587823577718
CONONBR,57.560951813093084,-4.440368532449445
KLMAURS,55.63681094112103,-4.5304965752938156
HAYM911,55.943825248346286,-3.22616881572142
THMSDBS,51.50721208652904,0.46488165167029166
AIRD754,55.863773185230585,-3.986673072559494
IVRNBC,57.48294045726034,-4.217341656060604
MOSEDNY,55.825422140546294,-4.00021928111175
IVRKNJN,56.04028261387844,-3.396228835241397
SHEPRTN,51.3969643705138,-0.4467516752998277
BESTNMC,52.93436128107045,-1.1847648180184682
SHOLING,50.89656064683352,-1.3644767687547033
COCKETW,51.64133840136166,-3.997866904389068
THRISTE,54.687103854414914,-1.5299137842030235
WOLSETC,50.8990116624411,-1.377099306074403
PRTSMTA,50.957009594417144,-3.9510924100752924
EUSTRES,51.5333807252375,-0.14322522979601413
VXHLJN,52.48504696605374,-1.8742716457283919
GRAYS,51.47644013119144,0.3211075563234529
PURLFY,51.338784158909355,-0.11138723035500575
TMPCMB,50.98315325427229,-2.3929433282168215
THEALHC,51.42864217373529,-1.086821894990779
SMHLTUN,51.18426322694287,0.27771945820051264
ABTH,51.38936489467835,-3.388012372358424
WIDNSTL,53.36382413599705,-2.7129525410428292
HDNELP,54.84275473497055,-1.3510266987144328
SURBETC,51.38985430531146,-0.3104795163864253
GLSP,53.44463007794799,-1.9495101443971665
WADSLYB,53.420769147539616,-1.5033002976240843
THRNIHB,56.160015705602234,-3.192891977719773
LEEDFHH,53.774762103861384,-1.5266424377322272
SHAPDGL,54.546870208277866,-2.6896226780494192
YORKNRM,53.95911746812167,-1.0983237539263555
SHOTNPC,53.24821531864711,-3.0397079410030123
HENWICK,52.19063777664936,-2.2358658287430866
EVESHAM,52.098530345738446,-1.9475468931273217
CROUCHH,51.5713960931709,-0.11697167816825411
KNTNGJK,53.7031555625974,-1.2504213871664562
ROMFSDG,51.572424013683495,0.17414586063813764
FLKLNDS,55.48127302225853,-4.624423181839888
CREWB20,53.06364431504241,-2.4179945890673604
CNCK,52.68611418178862,-2.022369133939335
MLTNMDL,52.76112340043003,-0.8805911410491223
RUGBUSQ,52.3811620463242,-1.2621585145940781
SOMERTN,51.0525939347194,-2.7337004203273207
NAVRDJ,51.54733861088442,-0.06323020707485773
MOTHWRD,55.79818038918744,-3.9975935306068555
NEWXMDP,51.47584396648513,-0.04082904766424421
CROFTQY,52.56027942333155,-1.240409064123072
UMBRLGH,50.99629010272041,-3.9827391430579246
BGOALAN,56.15669596520704,-3.957296026929585
BECKHAX,53.470478264499256,-0.8536243184721591
LNDYW,52.657068875620745,-2.0207279433993586
CMDNRCJ,51.54188794037975,-0.139273698650316
MDNNWTN,50.780147590746346,-2.5695873311269946
BORN414,51.576843013104515,-0.7109863361685517
BORN412,51.576843013104515,-0.7109863361685517
COOMMOR,50.45176336817401,-4.488623526732704
BRSTLTM,51.44922081197709,-2.579963541490402
EGLSCLF,54.52980078070148,-1.3498792686575087
BORN419,51.576843013104515,-0.7109863361685517
PBRO612,52.569147368058665,-0.24618818890494873
KETRGNJ,52.42140979814122,-0.7403068872670772
LSTFORT,56.404689201307065,-2.9491597123621505
AVNCLFF,51.33953985322265,-2.281898837990825
GLGNUGL,55.740473617889286,-4.672188400171728
MRKSDG,58.25884443626708,-3.941066575820828
PBROLIP,52.57883004353525,-0.25284179172657234
HRTLPDA,54.69962315173943,-1.1950397279494915
TALNGTN,52.665188288674614,-0.384753374057197
TEINMTH,50.548307903817296,-3.494289443608485
WOKI214,51.323095026390824,-0.5457636870362905
NPLE813,51.520886563874356,-0.2284611064502597
CLPH049,51.37483382371575,-0.09237432659520046
WOKI212,51.32239905904261,-0.5476513853516382
NPLE816,51.520886563874356,-0.2284611064502597
NPLE818,51.520886563874356,-0.2284611064502597
BARKUPJ,51.537425719477795,0.08741255334091833
WOKI218,51.32239905904261,-0.5476513853516382
TAUNEJN,51.02458651919241,-3.0874009992824485
LEITHFH,55.97340695857794,-3.150543296031441
SLOUEST,51.516703879609636,-0.6123460294946989
WHMPSTM,51.54841951905391,-0.19238714737858947
ELMERSE,51.39818373650039,-0.049511511712854187
WDONTC,51.4218783918448,-0.2047484562523128
ACTOEWS,51.51696080937417,-0.26786007414049723
CAMBCE,52.19946985738913,0.14190105940735528
BTRSBY,54.45768935361618,-1.09323378053525
CYDNJN,51.92584417236126,-1.0027909415327252
WHTLNGJ,52.62554376675363,1.3499138927909908
KRKDLCS,53.43767001440312,-2.9855133636567417
WARHUS,50.69523876305441,-2.1101836301940406
CHDWHLJ,51.56792884777936,0.12797209209467902
WORSTED,52.777317582017986,1.4040284256909825
WDRYLAF,51.510282037646824,-0.48363978576471284
IVRNALC,57.499988358391036,-4.146556517473069
DONC249,53.506977738484956,-1.1327640602756084
DONCDRP,53.49841503335164,-1.105185543627622
ROYAOSD,51.51895499370605,-0.1908730200522025
COOMJGF,50.44343225180124,-4.480298434684887
STVNSTN,55.63427559676726,-4.750074305485901
RUGBTVJ,52.38077527377755,-1.2650150870825672
BRBY,51.54506896378588,-0.20257206183109003
BRSCGHB,53.60541994225998,-2.8416991959277174
LLWESWW,51.58289111977156,-2.943822802451358
WOLEYCS,53.59758696623496,-1.538294565844586
NRCHTHP,52.6250927909598,1.3083939230023478
DNTOSTJ,53.45312094659383,-2.1351414983347734
ELGH222,50.966921314273634,-1.3504302418712666
ETRURIA,53.01963973756732,-2.201831703879506
EUSKBDP,51.58322819514441,-2.9599080490497234
BORTLLA,52.462866243616034,-4.024474742435864
HYNDLWJ,55.882743530288835,-4.3285977857951
ELSTOW,52.097847689728724,-0.48230843271478935
PALL,54.912745805935735,-1.417459525680511
DRHM358,54.78408210864083,-1.5772565444346542
NLSN,53.83488777461017,-2.2138346746784783
CLELACE,55.80456333383171,-3.9121227215206855
ROUGHC,55.99622507017668,-3.851312401563519
CREWOCG,53.07901901649889,-2.417053855674628
OAKHAM,52.672323155498646,-0.734375053108
SHEFSRF,53.37543433808268,-1.4626870453990495
DONCBDY,53.50374283300444,-1.123045125642229
FRIMLEY,51.31174394279655,-0.7470518848968946
NWRKCEJ,53.09171331106945,-0.8039827993201006
WHRDJN,53.79192847743265,-1.5594652197410255
WSHWHMC,52.49909431043193,-1.8550672995990556
DONCBDR,53.50787188775681,-1.1358368873056808
BLKBBBJ,53.74146094589674,-2.486357233945203
PLTNLFY,53.8483139792949,-2.989816153079957
STAFDSS,52.799648748659834,-2.118701395712074
CHSL22,51.405429094883765,0.05739796062341823
GLFCHFR,51.68413099506609,-3.227389389714507
CLPHJLP,51.46335775376598,-0.17252916993199643
LOGHBNJ,52.7838072120103,-1.2039196869586195
REDH487,51.240059962657874,-0.1656189634170868
REDH483,51.2438793346014,-0.16316027324163754
MILFCDS,53.77153223659835,-1.2380371345229997
DLTNPKL,54.51952149000779,-1.5475503462672646
BLCKNHS,53.82299911464687,-3.0484358401269485
STNEOFD,52.229623541350556,-0.24861789442140794
HTHFLD,50.56899523643922,-3.639786834550505
CHDWLHT,51.56792884777936,0.12797209209467902
HILGAY,52.53566744032038,0.3404999109654431
GTCO1JN,53.576606963276056,-0.10570793619826209
RIDNGML,54.9488963065085,-1.9719608020588177
ROMANBG,53.04424911042351,-3.921252697546238
AYLS792,51.81458262068253,-0.817921126924129
CHDWLHR,51.56792884777936,0.12797209209467902
ARUNDLJ,50.8274221834371,-0.56442696848976
WOKIV84,51.323095026390824,-0.5457636870362905
WBYFLET,51.33949286006063,-0.5054190362075673
SKEWEN,51.66134162638895,-3.8471718595620747
BROUGH,53.72690085915022,-0.5783926979319132
LCHTTVL,52.68700924430049,-1.800228369718455
LCHTTVH,52.68705414243879,-1.8001985777642826
LCHTTVJ,52.687613848356385,-1.7962904483700664
SNBKSMT,52.250408963671724,-0.5812337703129844
SLEFDTS,52.995880633368145,-0.41474250365261817
DRLSTNJ,52.57185583635978,-2.0154049938170107
WMBYEFT,51.543411037136245,-0.27911402832018034
CLCHUCS,51.90061776002781,0.8912981616315249
OLDOKCE,51.52548849805345,-0.23667246508056966
CAMBGTC,52.19408330664921,0.1384523019233008
BRSTLKR,51.45148731552138,-2.5706812673811745
OLDOKCW,51.52497138369211,-0.24116126648069613
BOTESFD,52.94446510155046,-0.7944598379778461
JARROWS,54.978026300886874,-1.4796672088184146
WTHRCKJ,51.47525960629381,0.3011598672246951
RDNGKBJ,51.458739458279425,-0.9435374507977349
SDAL,54.16956663768594,-2.803759191133337
LEESPRJ,51.44763397183993,0.0033254285034014395
BARRABP,51.40188103189357,-3.251602259786246
KNGSBYJ,52.554069203790014,-1.6779438630412347
MBRKFLT,50.912329953201706,-1.4430638492261165
ALDEDGE,53.303985719557865,-2.2365601175275427
COALJN,52.7184779229512,-1.3614012254419565
KNGSBYY,52.57416039214822,-1.6775164413672314
RHOSNGR,53.23454994785679,-4.5056959636302505
CESTRTB,52.22147705802917,0.15698610949482958
CESTRTJ,52.22120834088896,0.15692916330599171
HULLSS,53.7438098003258,-0.34848353261377396
SEALSRL,54.609339721685544,-1.1802397457477327
CESTRTR,52.22145935748588,0.15697061060887968
MIREJN,54.533648118349745,-3.5789786068593736
CARDFTA,51.477335697949876,-3.142141191383939
PLKSHWW,55.823901834253945,-4.301370538593911
CANTONS,51.47574625691713,-3.1924986151700576
CARDFTS,51.477335697949876,-3.142141191383939
PLKSHWE,55.825005869880066,-4.287481376798536
PELAW,54.95325632353199,-1.536557599201578
LYTNSHR,51.563738250983356,0.008078297780522197
BAGWTHJ,52.690959445125934,-1.3496705663887514
LEED613,53.792268879475294,-1.5567141028142693
LEED615,53.792268879475294,-1.5567141028142693
SWANSBS,51.62971948445662,-3.9372910764289117
KILWUGL,55.661808944262624,-4.710089746471819
QUAD071,52.878773084684305,-0.1954395167776582
SOAVEST,52.19662068011444,-1.7165220645529569
STNLSDS,53.27843077089998,-2.8461471233867104
QUAD070,52.889895811949614,-0.20264770134694318
KAYPRKJ,55.60981064773865,-4.479435199443354
ARGYLST,55.8575918634691,-4.25011931956466
WBTNPS,53.36675677469282,-0.8044551674084305
LIPSONJ,50.382754466879696,-4.110865504929714
WATR912,51.49407951105968,-0.11703346746483041
IMNGSWT,53.632507625952634,-0.19250038068467895
UPRHLWY,51.56333856159219,-0.12988570845709727
ROOSE,54.114687897314184,-3.1944784817414207
WORC34,52.20104801824588,-2.207535377138646
EHMEMUD,51.54421600328342,0.06705623727362978
MDLSWDK,54.579257924205656,-1.2405470069495488
BRWNASG,52.658636361812555,-1.9092569621691797
CARL404,54.88581096801035,-2.919642283976004
SEAMWEV,54.1901042952679,-0.5352806098581114
FLITWCJ,52.00724849424567,-0.4982838872174319
FLITWCK,52.003299366963525,-0.49461371030739154
FROME,51.22745772938902,-2.3099550508497724
GRVPCSD,51.434758300928024,0.017365454901632268
OLDST,51.52145331364917,-0.08981394844084334
GORASTR,51.5213660012948,-1.1331670561696836
WEYMOCS,50.61673741196222,-2.4556774158414107
BRNTGLC,51.48970794494685,-0.32627998275470005
HLNMOOR,51.524040687061536,-2.6755414370063337
PLPNUGL,54.728094703018314,-2.7988302215194585
LEEE,51.44969588371745,0.014195508402434363
RBRTRPG,50.986993463149716,0.46866389961446464
WDONPDS,51.43197656904639,-0.19710193584712993
SEVTNLJ,51.584158796605294,-2.7770887771536654
GALTILL,52.502363681159345,-1.9809378659111088
ELSMCFL,53.282068326267684,-2.8957750620731373
ARDNGLY,51.03192297087564,-0.09517927476101853
OXFDCSD,51.75971400249472,-1.2727046636119022
HCKNGTN,52.977257544849415,-0.2942595091987724
HTFLASF,53.588785460287916,-1.0233605130787544
SEVTNLE,51.584831682247305,-2.7594628165207475
HALRYDJ,53.716882475541155,-2.086256418588539
NWHLURS,57.032981686376324,-2.149152001358734
DATCHET,51.48293989445954,-0.5793972830127776
SEVTNLW,51.58433297691108,-2.7711308766371046
PTBRPLT,51.484510487688404,-2.7611644711785917
HONYHUT,52.09932445730934,-1.8216636456954236
WHLAND,51.81796672801032,-4.614720773745754
HMSHEP2,52.51701780128827,-1.7004078232091007
STOK527,53.004746973256275,-2.177918876001741
ULCE120,53.61015196072581,-0.2898376808181729
BILERCY,51.6289848440359,0.4175513714870674
NRBERTH,51.79913105418937,-4.727247812461881
DONC106,53.574616214930906,-1.1837249048244092
BTSDN1R,53.399433111045035,-1.4389981118320563
KEIGWVR,53.86766438625568,-1.9012700041607966
KNTNFHH,53.706051078463524,-1.2535057981770459
WEEDBGF,52.18474618590813,-0.946781881501386
YORKFAS,53.95853739558488,-1.1012777073977456
GRMSBMJ,53.571742911990945,-0.11705630808527548
MOTHTMD,55.79984418215842,-3.995859917969908
PYEBCP,53.08285744289273,-1.348215745343669
DESBRO,52.446349928199886,-0.827789686047115
TAINCE,57.81476941753104,-4.05316329743373
WORCS52,52.19212007648021,-2.207800953595479
THEARCP,51.43354875875784,-1.0738345502708682
CRHRTLP,54.69393631694985,-1.2117376358311103
MSTOW57,51.2665698633502,0.5099123028354531
WORCS59,52.19171636139921,-2.207316321927875
SHENFUL,51.62198464212304,0.32605832243307364
LUXULYN,50.3903284110932,-4.748216935992671
BMHL,53.3603247225285,-2.1626298545378377
SCNTNPK,53.608793411762484,-0.6370037103562607
HYDEC,53.450920134576265,-2.0849922193364745
THIL,55.25061126534282,-3.7492416957913903
HTRWAJN,51.50305638040807,-0.4232495182583456
HYDEN,53.46453758610313,-2.085109874851615
FULBRNE,52.18820106243765,0.22887692359844097
HYDEJ,53.46640610847727,-2.0866048823913124
GLBRDYK,53.74792799672092,-0.7315923432530743
CVEBAY,57.10041052748835,-2.0785156044190054
MOTNGHM,51.44031519913813,0.04954036120477086
MANTONJ,52.6278406003956,-0.6971707175242545
LNGCROS,51.38525573284376,-0.5948835521029882
DLTNS,54.51689717391056,-1.5475175467264837
WATRLOW,51.50261719527486,-0.11279120276973198
SYSTNNJ,52.70094605041446,-1.0852024669238995
WATRLOO,51.50261719527486,-0.11279120276973198
LSTHJN,53.725744039772174,-2.6811574257282604
CCKN833,55.96300666388464,-2.9589339069655183
LNGWST,53.29049672103297,-0.4065573708901289
WHITHVN,54.55334801242867,-3.5873474572815103
PLMD787,55.838916579506495,-4.248608809742827
WDMNSTR,51.31901387732821,-0.1539896250789314
BLNGMAR,54.59464027308176,-1.2617894516175419
MRGMAWE,51.54781138442413,-3.7463105810372896
MRGMAWJ,51.54781138442413,-3.7463105810372896
HULLY,53.72188583936288,-0.4116951672668734
HAVAS28,50.85486997366481,-0.9872419429655436
WLTNFHH,54.600294185488934,-1.1144951036011475
RCHE,50.41862058384684,-4.8305824446047065
DUNKELD,56.55673861424301,-3.57789758551668
BURLYIW,53.90787876360409,-1.7531299749821474
SKLWJN,53.16041060313169,-0.8165225633049952
